,Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
535,2005,0.0,0.0,0.0,0.0
536,2005,0.0,0.0,0.0,0.0
537,2005,21.0,0.0,3.0,6.0
538,2005,0.0,0.0,0.0,0.0
539,2005,1.0,0.0,0.0,6.0
540,2005,0.0,0.0,0.0,0.0
541,2005,0.0,0.0,0.0,0.0
542,2005,0.0,0.0,0.0,0.0
543,2005,0.0,0.0,0.0,0.0
544,2005,0.0,0.0,0.0,0.0
545,2005,0.0,0.0,0.0,0.0
546,2005,0.0,0.0,0.0,0.0
547,2005,0.0,0.0,0.0,0.0
548,2005,0.0,0.0,0.0,0.0
549,2005,1.0,0.0,0.0,0.0
550,2005,0.0,0.0,0.0,0.0
551,2005,0.0,0.0,0.0,0.0
552,2005,9.0,3.0,7.0,0.0
553,2005,0.0,0.0,0.0,6.0
554,2005,0.0,0.0,0.0,0.0
555,2005,0.0,0.0,0.0,2.0
556,2005,0.0,0.0,0.0,0.0
557,2005,0.0,0.0,0.0,0.0
558,2005,0.0,0.0,0.0,0.0
559,2005,0.0,0.0,0.0,0.0
560,2005,0.0,0.0,0.0,0.0
561,2005,17.0,0.0,0.0,0.0
562,2005,0.0,0.0,0.0,0.0
563,2005,0.0,0.0,0.0,0.0
564,2005,0.0,0.0,0.0,0.0
565,2005,3.0,0.0,0.0,0.0
566,2005,10.0,2.0,4.0,5.0
567,2005,19.0,22.0,16.0,52.0
568,2005,0.0,14.0,7.0,0.0
569,2005,7.0,24.0,29.0,3.0
570,2005,5.0,26.0,23.0,27.0
571,2005,0.0,0.0,0.0,0.0
572,2005,0.0,0.0,0.0,4.0
573,2005,0.0,3.0,1.0,3.0
574,2005,0.0,0.0,0.0,0.0
575,2005,0.0,0.0,0.0,5.0
576,2005,0.0,0.0,0.0,0.0
577,2005,0.0,0.0,0.0,0.0
578,2005,1.0,11.0,0.0,0.0
579,2005,0.0,0.0,0.0,0.0
580,2005,0.0,0.0,0.0,0.0
581,2005,0.0,0.0,0.0,0.0
582,2005,0.0,0.0,0.0,0.0
583,2005,0.0,0.0,0.0,0.0
584,2005,0.0,0.0,0.0,0.0
585,2005,0.0,0.0,0.0,0.0
586,2005,5.0,0.0,2.0,0.0
587,2005,0.0,0.0,0.0,0.0
588,2005,1.0,0.0,0.0,4.0
589,2005,0.0,0.0,0.0,0.0
590,2005,0.0,0.0,0.0,0.0
591,2005,0.0,6.0,8.0,0.0
592,2005,20.0,17.0,35.0,10.0
593,2005,19.0,26.0,38.0,12.0
594,2005,26.0,17.0,17.0,0.0
595,2005,0.0,0.0,0.0,0.0
596,2005,0.0,0.0,0.0,0.0
597,2005,0.0,0.0,0.0,11.0
598,2005,0.0,3.0,0.0,0.0
599,2005,0.0,0.0,0.0,0.0
600,2005,5.0,0.0,0.0,0.0
601,2005,0.0,0.0,0.0,0.0
602,2005,0.0,0.0,0.0,0.0
603,2005,51.0,9.0,6.0,13.0
604,2005,1.0,6.0,25.0,8.0
605,2005,0.0,0.0,0.0,0.0
606,2005,0.0,0.0,0.0,0.0
607,2005,0.0,0.0,0.0,0.0
608,2005,2.0,3.0,0.0,0.0
609,2005,0.0,6.0,21.0,0.0
610,2005,5.0,0.0,0.0,3.0
611,2005,0.0,0.0,0.0,0.0
612,2005,0.0,0.0,0.0,3.0
613,2005,9.0,0.0,0.0,4.0
614,2005,0.0,0.0,0.0,0.0
615,2005,41.0,24.0,2.0,13.0
616,2005,3.0,16.0,18.0,9.0
617,2005,8.0,9.0,5.0,73.0
618,2005,6.0,14.0,12.0,52.0
619,2005,27.0,46.0,40.0,32.0
620,2005,0.0,0.0,0.0,0.0
621,2005,0.0,0.0,0.0,0.0
622,2005,0.0,0.0,0.0,0.0
623,2005,0.0,0.0,0.0,0.0
624,2005,5.0,0.0,0.0,0.0
625,2005,0.0,0.0,0.0,0.0
626,2005,0.0,0.0,0.0,0.0
627,2005,0.0,0.0,0.0,0.0
628,2005,0.0,0.0,0.0,0.0
629,2005,0.0,0.0,0.0,0.0
630,2005,0.0,0.0,0.0,0.0
631,2005,17.0,16.0,36.0,3.0
632,2005,0.0,0.0,0.0,0.0
633,2005,63.0,46.0,38.0,47.0
634,2005,0.0,46.0,37.0,0.0
635,2005,0.0,0.0,0.0,0.0
636,2005,41.0,0.0,0.0,0.0
637,2005,0.0,0.0,0.0,0.0
638,2005,0.0,8.0,3.0,16.0
639,2005,0.0,0.0,0.0,0.0
640,2005,0.0,0.0,0.0,5.0
641,2005,5.0,0.0,0.0,0.0
642,2005,3.0,0.0,0.0,0.0
643,2005,0.0,0.0,0.0,0.0
644,2005,0.0,0.0,0.0,0.0
645,2005,0.0,0.0,0.0,0.0
646,2005,0.0,0.0,0.0,0.0
647,2005,3.0,0.0,0.0,0.0
648,2005,0.0,7.0,3.0,0.0
649,2005,6.0,21.0,22.0,8.0
650,2005,47.0,46.0,74.0,61.0
651,2005,36.0,60.0,64.0,69.0
652,2005,61.0,25.0,43.0,72.0
653,2005,0.0,0.0,0.0,0.0
654,2005,0.0,5.0,0.0,0.0
655,2005,0.0,0.0,0.0,0.0
656,2005,0.0,0.0,0.0,0.0
657,2005,13.0,16.0,59.0,25.0
658,2005,53.0,39.0,44.0,47.0
659,2005,0.0,0.0,0.0,27.0
660,2005,2.0,0.0,0.0,22.0
661,2005,14.0,27.0,12.0,12.0
